"","ID","Year","Longitude","Latitude","PA","PAPrev","road_PA","Distance_to_shore","Habitat.boundary_open","Plant.dryness","Patch.shadow","Rainfall_August","Rainfall_July","Sh","PatchArea","Hostm2","Hostm2Prev","ShCat","PropDryPrev","PropDry","PathPresence"
"6231","614",3,3107094.678,6717593.129,"0","0","FALSE",2523.807001,"TRUE",0,1,44.36855304,15.23716999,114.1776425,1082,6,1,"2",10,0,FALSE
"6232","614",4,3107094.678,6717593.129,"0","0","FALSE",2523.807001,"TRUE",0,1,41.70872228,52.548276,114.1776425,1082,5,6,"2",0,0,FALSE
"6233","614",5,3107094.678,6717593.129,"0","0","FALSE",2523.807001,"TRUE",0.05,1,58.05336585,20.17439901,114.1776425,1082,5,5,"2",0,5,FALSE
"6234","614",6,3107094.678,6717593.129,"0","0","FALSE",2523.807001,"TRUE",0.02,1,44.35223755,12.83487228,114.1776425,1082,5,5,"2",5,2,FALSE
"6235","614",7,3107094.678,6717593.129,"0","0","FALSE",2523.807001,"TRUE",0.05,1,32.22316988,42.81062417,114.1776425,1082,2,5,"2",2,5,FALSE
"6236","614",8,3107094.678,6717593.129,"0","0","FALSE",2523.807001,"TRUE",0.1,1,78.58132713,10.49973236,114.1776425,1082,0.8,2,"2",5,10,FALSE
"6242","615",2,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0.05,2,12.08098405,49.35487015,133.9686877,2918,2,1.5,"2",0,5,FALSE
"6243","615",3,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0,2,45.10476828,18.56187676,133.9686877,2918,3,2,"2",5,0,FALSE
"6244","615",4,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0,2,44.50763456,65.42802189,133.9686877,2918,3,3,"2",0,0,FALSE
"6245","615",5,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0.02,2,48.13520196,22.55330627,133.9686877,2918,6,3,"2",0,2,FALSE
"6246","615",6,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0,2,67.47396605,13.78155722,133.9686877,2918,4,6,"2",2,0,FALSE
"6247","615",7,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0.05,2,35.46297921,42.19953939,133.9686877,2918,2,4,"2",0,5,FALSE
"6248","615",8,3107456.323,6717071.059,"0","0","FALSE",1896.238882,"TRUE",0,2,84.72647865,10.65362603,133.9686877,2918,0.03,2,"2",5,0,FALSE
"6258","617",6,3107001.862,6717544.62,"0","0","FALSE",2525.01809,"TRUE",0,1,58.46195462,13.9279875,115.702688,2874,1.5,1,"2",3,0,FALSE
"6259","617",7,3107001.862,6717544.62,"0","0","FALSE",2525.01809,"TRUE",0.1,1,32.73675354,44.1599265,115.702688,2874,0.6,1.5,"2",0,10,FALSE
"6260","617",8,3107001.862,6717544.62,"0","0","FALSE",2525.01809,"TRUE",0,1,83.3946742,10.62757966,115.702688,2874,0.1,0.6,"2",10,0,FALSE
"6266","618",2,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0.05,1,12.08098405,49.35487015,149.0290286,3826,2,4,"2",0,5,FALSE
"6267","618",3,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0,1,45.10476828,18.56187676,149.0290286,3826,4,2,"2",5,0,FALSE
"6268","618",4,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0,1,44.50763456,65.42802189,149.0290286,3826,4,4,"2",0,0,FALSE
"6269","618",5,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0.05,1,48.13520196,22.55330627,149.0290286,3826,5,4,"2",0,5,FALSE
"6270","618",6,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0.02,1,67.47396605,13.78155722,149.0290286,3826,3,5,"2",5,2,FALSE
"6271","618",7,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0.07,1,35.46297921,42.19953939,149.0290286,3826,2,3,"2",2,7,FALSE
"6272","618",8,3106769.515,6716022.86,"0","0","FALSE",1583.717941,"TRUE",0.01,1,84.72647865,10.65362603,149.0290286,3826,0.1,2,"2",7,1,FALSE
"6278","619",2,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0.1,2,12.08098405,49.35487015,142.4077917,1037,12,6,"2",2,10,FALSE
"6279","619",3,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0,2,45.10476828,18.56187676,142.4077917,1037,15,12,"2",10,0,FALSE
"6280","619",4,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0,2,44.50763456,65.42802189,142.4077917,1037,7,15,"2",0,0,FALSE
"6281","619",5,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0.02,2,48.13520196,22.55330627,142.4077917,1037,10,7,"2",0,2,FALSE
"6282","619",6,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0,2,67.47396605,13.78155722,142.4077917,1037,7,10,"2",2,0,FALSE
"6283","619",7,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0.06,2,35.46297921,42.19953939,142.4077917,1037,2,7,"2",0,6,FALSE
"6284","619",8,3106815.793,6716428.441,"0","0","FALSE",1791.482887,"TRUE",0.15,2,84.72647865,10.65362603,142.4077917,1037,0.1,2,"2",6,15,FALSE
"6290","621",2,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0.5,1,10.69430154,47.57965224,128.0636099,1359,0.7,0,"2",0,50,FALSE
"6291","621",3,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0,1,48.77663583,18.42590782,128.0636099,1359,0,0.7,"2",50,0,FALSE
"6292","621",4,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0,1,44.81659051,62.1591466,128.0636099,1359,1,0,"2",0,0,FALSE
"6293","621",5,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0,1,49.386814,20.61896817,128.0636099,1359,0,1,"2",0,0,FALSE
"6294","621",6,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0,1,58.46195462,13.9279875,128.0636099,1359,0.5,0,"2",0,0,FALSE
"6295","621",7,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0,1,32.73675354,44.1599265,128.0636099,1359,0.05,0.5,"2",0,0,FALSE
"6296","621",8,3106628.471,6717003.472,"0","0","FALSE",2236.611763,"TRUE",0,1,83.3946742,10.62757966,128.0636099,1359,0,0.05,"2",0,0,FALSE
"6302","622",2,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0.6,1,13.70831728,70.8479176,134.5866613,3598,1,1,"2",0,60,FALSE
"6303","622",3,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0,1,48.79403022,18.21946189,134.5866613,3598,2,1,"2",60,0,FALSE
"6304","622",4,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0,1,35.10566528,52.3675215,134.5866613,3598,2,2,"2",0,0,FALSE
"6305","622",5,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0.03,1,45.66855628,22.75395119,134.5866613,3598,4,2,"2",0,3,FALSE
"6306","622",6,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0,1,48.81315177,14.10094892,134.5866613,3598,3,4,"2",3,0,FALSE
"6307","622",7,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0.03,1,34.27122106,31.59013164,134.5866613,3598,1.2,3,"2",0,3,FALSE
"6308","622",8,3108953.053,6716745.184,"0","0","TRUE",1510.836184,"TRUE",0.1,1,79.69631348,12.88019969,134.5866613,3598,0.5,1.2,"2",3,10,FALSE
"6314","623",2,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0.3,1,9.929403193,47.75438311,125.2204597,1561,3,5,"2",5,30,FALSE
"6315","623",3,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0,1,45.00782243,16.40114475,125.2204597,1561,17,3,"2",30,0,FALSE
"6316","623",4,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0,1,29.93500469,75.63331918,125.2204597,1561,5,17,"2",0,0,FALSE
"6317","623",5,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0.07,1,47.62850215,21.77287222,125.2204597,1561,9,5,"2",0,7,FALSE
"6318","623",6,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0,1,40.6116499,14.91201445,125.2204597,1561,12,9,"2",7,0,FALSE
"6319","623",7,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0.01,1,35.82186826,38.1956205,125.2204597,1561,1.5,12,"2",0,1,FALSE
"6320","623",8,3108926.209,6717055.867,"0","0","FALSE",1789.335199,"TRUE",0.15,1,74.41232504,11.25158511,125.2204597,1561,2.75,1.5,"2",1,15,FALSE
"6326","624",2,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0.5,1,13.70831728,70.8479176,131.4944104,1301,5,40,"2",0,50,FALSE
"6327","624",3,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0,1,48.79403022,18.21946189,131.4944104,1301,15,5,"2",50,0,FALSE
"6328","624",4,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0,1,35.10566528,52.3675215,131.4944104,1301,5,15,"2",0,0,FALSE
"6329","624",5,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0.01,1,45.66855628,22.75395119,131.4944104,1301,14,5,"2",0,1,FALSE
"6330","624",6,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0,1,48.81315177,14.10094892,131.4944104,1301,3,14,"2",1,0,FALSE
"6331","624",7,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0,1,34.27122106,31.59013164,131.4944104,1301,3.5,3,"2",0,0,FALSE
"6332","624",8,3108995.963,6716773.954,"0","0","FALSE",1554.976151,"TRUE",0.65,1,79.69631348,12.88019969,131.4944104,1301,1.2,3.5,"2",0,65,FALSE
"6338","626",2,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0.2,1,12.22700984,67.17351919,137.8403755,3685,3,5,"2",0,20,FALSE
"6339","626",3,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0,1,50.353639,17.75946783,137.8403755,3685,8,3,"2",20,0,FALSE
"6340","626",4,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0,1,38.36925337,53.07812219,137.8403755,3685,8,8,"2",0,0,FALSE
"6341","626",5,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0.05,1,46.37688138,23.83399922,137.8403755,3685,29,8,"2",0,5,FALSE
"6342","626",6,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0,1,48.55665301,16.77733316,137.8403755,3685,9,29,"2",5,0,FALSE
"6343","626",7,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0.1,1,38.25949043,33.03943332,137.8403755,3685,3,9,"2",0,10,FALSE
"6344","626",8,3109054.251,6716462.433,"0","0","FALSE",1311.67272,"TRUE",0.05,1,77.29523025,12.8094003,137.8403755,3685,1,3,"2",10,5,FALSE
"6354","627",6,3109016.341,6715848.403,"0","0","FALSE",837.2025138,"TRUE",0,1,48.55665301,16.77733316,149.9439543,3639,0.75,2,"2",2,0,FALSE
"6355","627",7,3109016.341,6715848.403,"0","0","FALSE",837.2025138,"TRUE",0.01,1,38.25949043,33.03943332,149.9439543,3639,0.7,0.75,"2",0,1,FALSE
"6356","627",8,3109016.341,6715848.403,"0","0","FALSE",837.2025138,"TRUE",0.05,1,77.29523025,12.8094003,149.9439543,3639,0.1,0.7,"2",1,5,FALSE
"6374","629",2,3107379.526,6709199.922,"0","0","TRUE",200.194935,"TRUE",0.2,2,19.64605626,46.06135965,230.7125241,1132,20,20,"3",0,20,FALSE
"6375","629",3,3107379.526,6709199.922,"0","0","TRUE",200.194935,"TRUE",0,2,43.57343938,17.21145685,230.7125241,1132,44,20,"3",20,0,FALSE
"6376","629",4,3107379.526,6709199.922,"0","0","TRUE",200.194935,"TRUE",0.05,2,93.31030481,34.39152163,230.7125241,1132,10,44,"3",0,5,FALSE
"6377","629",5,3107379.526,6709199.922,"0","0","TRUE",200.194935,"TRUE",0.1,2,48.74954865,28.88754097,230.7125241,1132,45,10,"3",5,10,FALSE
"6379","629",7,3107379.526,6709199.922,"1","0","TRUE",200.194935,"TRUE",0.07,2,38.12525979,36.10302598,230.7125241,1132,25,80,"3",0,7,TRUE
"6380","629",8,3107379.526,6709199.922,"0","1","TRUE",200.194935,"TRUE",0.1,2,65.78453196,16.0618308,230.7125241,1132,8,25,"3",7,10,FALSE
"6386","630",2,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0.15,1,13.88980839,48.26961946,204.3179135,382,9,10,"2",2,15,FALSE
"6387","630",3,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0,1,40.73380733,18.88277868,204.3179135,382,23,9,"2",15,0,FALSE
"6388","630",4,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0,1,56.36942789,38.01132266,204.3179135,382,13,23,"2",0,0,FALSE
"6389","630",5,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0.15,1,49.62579859,39.5178413,204.3179135,382,45,13,"2",0,15,FALSE
"6390","630",6,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0.004,1,34.00613816,30.64535998,204.3179135,382,10,45,"2",15,0.4,FALSE
"6391","630",7,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0.1,1,40.01584213,46.56164755,204.3179135,382,12,10,"2",0.4,10,FALSE
"6392","630",8,3106297.8,6707615.647,"0","0","FALSE",13.30660878,"TRUE",0.1,1,66.92966984,14.83280543,204.3179135,382,8,12,"2",10,10,FALSE
"6398","631",2,3106805.929,6708463.432,"0","0","FALSE",186.7976459,"TRUE",0.4,2,19.64605626,46.06135965,223.5785906,3085,1,3.5,"2",0,40,FALSE
"6399","631",3,3106805.929,6708463.432,"0","0","FALSE",186.7976459,"TRUE",0,2,43.57343938,17.21145685,223.5785906,3085,3,1,"2",40,0,FALSE
"6402","631",6,3106805.929,6708463.432,"0","0","FALSE",186.7976459,"TRUE",0,2,43.72304458,28.98026498,223.5785906,3085,2,16,"2",15,0,FALSE
"6403","631",7,3106805.929,6708463.432,"0","0","FALSE",186.7976459,"TRUE",0.15,2,38.12525979,36.10302598,223.5785906,3085,6,2,"2",0,15,FALSE
"6404","631",8,3106805.929,6708463.432,"0","0","FALSE",186.7976459,"TRUE",0,2,65.78453196,16.0618308,223.5785906,3085,1.5,6,"2",15,0,FALSE
"6410","633",2,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0.2,1,19.64605626,46.06135965,231.9455434,931,5,6.5,"3",0,20,FALSE
"6411","633",3,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0,1,43.57343938,17.21145685,231.9455434,931,5,5,"3",20,0,FALSE
"6412","633",4,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0,1,93.31030481,34.39152163,231.9455434,931,9,5,"3",0,0,FALSE
"6413","633",5,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0.1,1,48.74954865,28.88754097,231.9455434,931,25,9,"3",0,10,FALSE
"6414","633",6,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0.002,1,43.72304458,28.98026498,231.9455434,931,6,25,"3",10,0.2,FALSE
"6415","633",7,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0.1,1,38.12525979,36.10302598,231.9455434,931,5,6,"3",0.2,10,FALSE
"6416","633",8,3107112.103,6708886.662,"0","0","FALSE",377.0892092,"TRUE",0.1,1,65.78453196,16.0618308,231.9455434,931,2,5,"3",10,10,FALSE
"6422","634",2,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0.05,3,19.64605626,46.06135965,235.1310717,2856,1,1.5,"3",0,5,FALSE
"6423","634",3,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0,3,43.57343938,17.21145685,235.1310717,2856,1,1,"3",5,0,FALSE
"6424","634",4,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0,3,93.31030481,34.39152163,235.1310717,2856,1,1,"3",0,0,FALSE
"6425","634",5,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0.05,3,48.74954865,28.88754097,235.1310717,2856,3,1,"3",0,5,FALSE
"6426","634",6,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0,3,43.72304458,28.98026498,235.1310717,2856,0.75,3,"3",5,0,FALSE
"6427","634",7,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0.02,3,38.12525979,36.10302598,235.1310717,2856,0.3,0.75,"3",0,2,FALSE
"6428","634",8,3107190.516,6708911.035,"0","0","TRUE",375.7411684,"TRUE",0,3,65.78453196,16.0618308,235.1310717,2856,0.3,0.3,"3",2,0,FALSE
"6434","635",2,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0.05,1,21.14386946,51.56276276,218.9925756,1782,6,15,"2",0,5,FALSE
"6435","635",3,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0,1,51.08243516,17.14422698,218.9925756,1782,6,6,"2",5,0,FALSE
"6436","635",4,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0,1,46.64744521,44.93646767,218.9925756,1782,7,6,"2",0,0,FALSE
"6437","635",5,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0.05,1,52.48904872,20.07509223,218.9925756,1782,16,7,"2",0,5,FALSE
"6438","635",6,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0,1,59.92244574,24.26991007,218.9925756,1782,12,16,"2",5,0,FALSE
"6439","635",7,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0.03,1,30.44385989,31.41623315,218.9925756,1782,15,12,"2",0,3,FALSE
"6440","635",8,3106412.124,6710514.894,"0","0","TRUE",363.390301,"TRUE",0.05,1,75.82715703,18.04122243,218.9925756,1782,3,15,"2",3,5,FALSE
"6446","636",2,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0,1,22.41895609,51.89391631,212.6734553,1091,2,0.01,"2",0,0,FALSE
"6447","636",3,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0,1,52.17414927,17.98083166,212.6734553,1091,10,2,"2",0,0,FALSE
"6448","636",4,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0,1,56.58413987,46.75512039,212.6734553,1091,8,10,"2",0,0,FALSE
"6449","636",5,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0.03,1,50.97924756,19.75865527,212.6734553,1091,5,8,"2",0,3,FALSE
"6450","636",6,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0,1,54.11545102,23.04409141,212.6734553,1091,4,5,"2",3,0,FALSE
"6451","636",7,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0.15,1,29.89647466,35.07653887,212.6734553,1091,1.5,4,"2",0,15,FALSE
"6452","636",8,3106343.909,6711347.639,"0","0","FALSE",178.5407012,"TRUE",0.1,1,77.69507876,19.80193228,212.6734553,1091,2.5,1.5,"2",15,10,FALSE
"6458","637",2,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0.3,2,22.41895609,51.89391631,213.5738048,1975,2,4,"2",0,30,FALSE
"6459","637",3,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0,2,52.17414927,17.98083166,213.5738048,1975,6,2,"2",30,0,FALSE
"6460","637",4,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0,2,56.58413987,46.75512039,213.5738048,1975,3,6,"2",0,0,FALSE
"6461","637",5,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0.1,2,50.97924756,19.75865527,213.5738048,1975,2,3,"2",0,10,FALSE
"6462","637",6,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0.01,2,54.11545102,23.04409141,213.5738048,1975,4,2,"2",10,1,FALSE
"6463","637",7,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0.2,2,29.89647466,35.07653887,213.5738048,1975,2,4,"2",1,20,FALSE
"6464","637",8,3106102.707,6711219.014,"0","0","FALSE",315.4051047,"TRUE",0.3,2,77.69507876,19.80193228,213.5738048,1975,3,2,"2",20,30,FALSE
"6470","639",2,3108531.904,6708473.831,"1","0","TRUE",985.3380551,"TRUE",0.6,1,17.01428837,45.50066605,213.5592668,3630,20,25,"2",2,60,TRUE
"6471","639",3,3108531.904,6708473.831,"0","1","TRUE",985.3380551,"TRUE",0.2,1,49.97682967,17.59911615,213.5592668,3630,45,20,"2",60,20,FALSE
"6472","639",4,3108531.904,6708473.831,"0","0","TRUE",985.3380551,"TRUE",0.05,1,58.0467638,33.69917142,213.5592668,3630,35,45,"2",20,5,FALSE
"6473","639",5,3108531.904,6708473.831,"0","0","TRUE",985.3380551,"TRUE",0.04,1,51.1163534,35.97989239,213.5592668,3630,63,35,"2",5,4,FALSE
"6474","639",6,3108531.904,6708473.831,"0","0","TRUE",985.3380551,"TRUE",0.01,1,45.11381091,19.3199259,213.5592668,3630,29,63,"2",4,1,FALSE
"6475","639",7,3108531.904,6708473.831,"0","0","TRUE",985.3380551,"TRUE",0.2,1,36.18461201,32.95584075,213.5592668,3630,15,29,"2",1,20,FALSE
"6476","639",8,3108531.904,6708473.831,"0","0","TRUE",985.3380551,"TRUE",0.15,1,79.72215198,15.22942342,213.5592668,3630,6,15,"2",20,15,FALSE
"6482","640",2,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0.15,1,11.88280213,46.07279648,108.9997158,1790,3,5,"2",0,15,FALSE
"6483","640",3,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0,1,45.96460278,16.10776605,108.9997158,1790,3,3,"2",15,0,FALSE
"6484","640",4,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0,1,36.20055144,74.57890408,108.9997158,1790,6,3,"2",0,0,FALSE
"6485","640",5,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0.03,1,41.22885883,21.82209982,108.9997158,1790,6,6,"2",0,3,FALSE
"6486","640",6,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0,1,36.55784891,25.19014419,108.9997158,1790,7,6,"2",3,0,FALSE
"6487","640",7,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0.1,1,33.09088163,33.96316688,108.9997158,1790,1.5,7,"2",0,10,FALSE
"6488","640",8,3109767.021,6717132.967,"0","0","FALSE",1221.980765,"TRUE",0.12,1,75.94649585,11.74074581,108.9997158,1790,0.6,1.5,"2",10,12,FALSE
"6494","641",2,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0.02,1,12.93365305,53.82182074,112.3867683,2094,2,1,"2",0,2,FALSE
"6495","641",3,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0,1,41.7759691,17.63456469,112.3867683,2094,2,2,"2",2,0,FALSE
"6496","641",4,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0,1,38.89910054,102.3894285,112.3867683,2094,6,2,"2",0,0,FALSE
"6497","641",5,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0.01,1,47.16534765,19.79239397,112.3867683,2094,5,6,"2",0,1,FALSE
"6498","641",6,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0,1,46.88529949,19.50508604,112.3867683,2094,3,5,"2",1,0,FALSE
"6499","641",7,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0.02,1,36.88626258,35.86892749,112.3867683,2094,1,3,"2",0,2,FALSE
"6500","641",8,3110537.645,6716485.273,"0","0","FALSE",487.680512,"TRUE",0.05,1,81.54339934,15.61762241,112.3867683,2094,0.15,1,"2",2,5,FALSE
"6506","642",2,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0.15,2,14.57903171,57.2376936,179.4643738,405,10,7,"2",0,15,FALSE
"6507","642",3,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0,2,55.19443612,17.46809782,179.4643738,405,10,10,"2",15,0,FALSE
"6508","642",4,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0,2,65.70916321,41.32752827,179.4643738,405,13,10,"2",0,0,FALSE
"6509","642",5,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0.01,2,47.56890252,22.71003718,179.4643738,405,28,13,"2",0,1,FALSE
"6510","642",6,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0,2,83.47419183,16.34543156,179.4643738,405,20,28,"2",1,0,FALSE
"6511","642",7,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0.3,2,32.58044587,32.99421783,179.4643738,405,6,20,"2",0,30,FALSE
"6512","642",8,3108704.038,6713125.831,"0","0","FALSE",273.4511643,"TRUE",0.2,2,72.78070121,13.31307519,179.4643738,405,1.5,6,"2",30,20,FALSE
"6518","644",2,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0.9,1,15.06282285,52.97944969,165.7681881,1024,4,7,"2",0,90,FALSE
"6519","644",3,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0,1,40.28145229,16.9387557,165.7681881,1024,7,4,"2",90,0,FALSE
"6520","644",4,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0,1,53.64275435,43.34551557,165.7681881,1024,4,7,"2",0,0,FALSE
"6521","644",5,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0.05,1,51.55972471,18.22602876,165.7681881,1024,18,4,"2",0,5,FALSE
"6522","644",6,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0,1,79.35014871,13.94662224,165.7681881,1024,12,18,"2",5,0,FALSE
"6523","644",7,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0.3,1,36.75111092,39.37972158,165.7681881,1024,0.5,12,"2",0,30,FALSE
"6524","644",8,3109168.119,6714264.554,"0","0","FALSE",1139.005352,"TRUE",0.15,1,70.50133708,13.97722098,165.7681881,1024,1.5,0.5,"2",30,15,FALSE
"6530","645",2,3109919.802,6713611.367,"0","0","FALSE",903.9168915,"FALSE",0,2,25.49231366,50.29344499,180.3540338,495,3,6,"2",0,0,FALSE
"6531","645",3,3109919.802,6713611.367,"0","0","FALSE",903.9168915,"FALSE",0.05,2,39.40838919,17.40695133,180.3540338,495,3,3,"2",0,5,FALSE
"6532","645",4,3109919.802,6713611.367,"0","0","FALSE",903.9168915,"FALSE",0,2,54.14019631,62.15177496,180.3540338,495,11,3,"2",5,0,FALSE
"6533","645",5,3109919.802,6713611.367,"0","0","FALSE",903.9168915,"FALSE",0.03,2,56.29043265,21.9708009,180.3540338,495,17,11,"2",0,3,FALSE
"6534","645",6,3109919.802,6713611.367,"0","0","FALSE",903.9168915,"FALSE",0,2,52.68619082,16.63300033,180.3540338,495,20,17,"2",3,0,FALSE
